# Mapping from ICD-9 code to disease name (derived SI-Appendix 3 of Rzhetsky 
# et. al. 2007)
#
# I removed comma from these disease name, so that text can be more
# conveniently parsed:
# (1) "Breast cancer, female" becomes "Breast cancer (female)"
# (2) "Breast cancer, male" becomes "Breast cancer (male)"
# (3) "Cardiomyopathy, primary" becomes "Cardiomyopathy (primary)"
#
# I commented out these lines:
# (1) "277.0","Amino acid (AA) transport disorders"
#     Reason: this ICD-9 belongs to "Cystic fibrosis".
# (2) "237.70","Carcinoma in situ"
#     Reason: this ICD-9 more accurately maps to "Neurofibromatosis"
# (3) "237.71","Carcinoma in situ"
#     Reason: this ICD-9 more accurately maps to "Neurofibromatosis"
# (4) "237.72","Carcinoma in situ"
#     Reason: this ICD-9 more accurately maps to "Neurofibromatosis"
# (5) "272.8","Lipid metabolism disorders"
#     Reason:  this is a duplicated entry.
# (6) "299.00","Pervasive developmental disorders"
#     Reason:  this ICD-9 more accurately maps to "Autism"
# (7) "299.01","Pervasive developmental disorders"
#     Reason: this ICD-9 more accurately maps to "Autism"
#
# I modified these lines:
# (1) "29624","Depression" to "296.24","Depression"
# (2) "29625","Depression" to "296.25","Depression"
# (3) "29626","Depression" to "296.26","Depression"
# (4) "29630","Depression" to "296.30","Depression"
# (5) "29631","Depression" to "296.31","Depression"
# (6) "29632","Depression" to "296.32","Depression"
# (7) "29633","Depression" to "296.33","Depression"
# (8) "29634","Depression" to "296.34","Depression"
# (9) "29635","Depression" to "296.35","Depression"
# (10) "29636","Depression" to "296.36","Depression"

"211.5","Benign neoplasms"
"211.6","Benign neoplasms"
"211.7","Benign neoplasms"
"211.8","Benign neoplasms"
"211.9","Benign neoplasms"
"212.0","Benign neoplasms"
"212.1","Benign neoplasms"
"212.2","Benign neoplasms"
"212.3","Benign neoplasms"
"212.4","Benign neoplasms"
"212.5","Benign neoplasms"
"212.6","Benign neoplasms"
"212.7","Benign neoplasms"
"212.8","Benign neoplasms"
"212.9","Benign neoplasms"
"213.0","Benign neoplasms"
"213.1","Benign neoplasms"
"213.2","Benign neoplasms"
"213.3","Benign neoplasms"
"213.4","Benign neoplasms"
"213.5","Benign neoplasms"
"213.6","Benign neoplasms"
"213.7","Benign neoplasms"
"213.8","Benign neoplasms"
"213.9","Benign neoplasms"
"214.0","Benign neoplasms"
"214.1","Benign neoplasms"
"214.2","Benign neoplasms"
"214.3","Benign neoplasms"
"214.4","Benign neoplasms"
"214.8","Benign neoplasms"
"214.9","Benign neoplasms"
"215.0","Benign neoplasms"
"215.2","Benign neoplasms"
"215.3","Benign neoplasms"
"215.4","Benign neoplasms"
"215.5","Benign neoplasms"
"215.6","Benign neoplasms"
"215.7","Benign neoplasms"
"215.8","Benign neoplasms"
"215.9","Benign neoplasms"
"216.0","Benign neoplasms"
"216.1","Benign neoplasms"
"216.2","Benign neoplasms"
"216.3","Benign neoplasms"
"216.4","Benign neoplasms"
"216.5","Benign neoplasms"
"216.6","Benign neoplasms"
"216.7","Benign neoplasms"
"216.8","Benign neoplasms"
"216.9","Benign neoplasms"
"217","Benign neoplasms"
"218.0","Benign neoplasms"
"218.1","Benign neoplasms"
"218.2","Benign neoplasms"
"218.9","Benign neoplasms"
"219.0","Benign neoplasms"
"219.1","Benign neoplasms"
"219.8","Benign neoplasms"
"219.9","Benign neoplasms"
"220","Benign neoplasms"
"221.0","Benign neoplasms"
"221.1","Benign neoplasms"
"221.2","Benign neoplasms"
"221.8","Benign neoplasms"
"221.9","Benign neoplasms"
"222.0","Benign neoplasms"
"222.1","Benign neoplasms"
"222.2","Benign neoplasms"
"222.3","Benign neoplasms"
"222.4","Benign neoplasms"
"222.8","Benign neoplasms"
"222.9","Benign neoplasms"
"223.0","Benign neoplasms"
"223.1","Benign neoplasms"
"223.2","Benign neoplasms"
"223.3","Benign neoplasms"
"223.81","Benign neoplasms"
"223.89","Benign neoplasms"
"223.9","Benign neoplasms"
"224.0","Benign neoplasms"
"224.1","Benign neoplasms"
"224.2","Benign neoplasms"
"224.3","Benign neoplasms"
"224.4","Benign neoplasms"
"224.5","Benign neoplasms"
"224.6","Benign neoplasms"
"224.7","Benign neoplasms"
"224.8","Benign neoplasms"
"224.9","Benign neoplasms"
"225.0","Benign neoplasms"
"225.1","Benign neoplasms"
"225.2","Benign neoplasms"
"225.3","Benign neoplasms"
"225.4","Benign neoplasms"
"225.8","Benign neoplasms"
"225.9","Benign neoplasms"
"226","Benign neoplasms"
"227.0","Benign neoplasms"
"227.1","Benign neoplasms"
"227.3","Benign neoplasms"
"227.4","Benign neoplasms"
"227.5","Benign neoplasms"
"227.6","Benign neoplasms"
"227.8","Benign neoplasms"
"227.9","Benign neoplasms"
"228.00","Benign neoplasms"
"228.01","Benign neoplasms"
"228.02","Benign neoplasms"
"228.03","Benign neoplasms"
"228.04","Benign neoplasms"
"228.09","Benign neoplasms"
"228.1","Benign neoplasms"
"229.0","Benign neoplasms"
"229.8","Benign neoplasms"
"229.9","Benign neoplasms"
"296.00","Bipolar disorder"
"296.01","Bipolar disorder"
"296.02","Bipolar disorder"
"296.03","Bipolar disorder"
"296.04","Bipolar disorder"
"296.05","Bipolar disorder"
"296.06","Bipolar disorder"
"296.10","Bipolar disorder"
"296.11","Bipolar disorder"
"296.12","Bipolar disorder"
"296.13","Bipolar disorder"
"296.14","Bipolar disorder"
"296.15","Bipolar disorder"
"296.16","Bipolar disorder"
"296.40","Bipolar disorder"
"296.41","Bipolar disorder"
"296.42","Bipolar disorder"
"296.43","Bipolar disorder"
"296.44","Bipolar disorder"
"296.45","Bipolar disorder"
"296.46","Bipolar disorder"
"296.50","Bipolar disorder"
"296.51","Bipolar disorder"
"296.52","Bipolar disorder"
"296.53","Bipolar disorder"
"296.54","Bipolar disorder"
"296.55","Bipolar disorder"
"296.56","Bipolar disorder"
"296.60","Bipolar disorder"
"296.61","Bipolar disorder"
"296.62","Bipolar disorder"
"296.63","Bipolar disorder"
"296.64","Bipolar disorder"
"296.65","Bipolar disorder"
"296.66","Bipolar disorder"
"296.7","Bipolar disorder"
"296.80","Bipolar disorder"
"296.81","Bipolar disorder"
"296.82","Bipolar disorder"
"296.89","Bipolar disorder"
"296.90","Bipolar disorder"
"296.99","Bipolar disorder"
"174.0","Breast cancer (female)"
"174.1","Breast cancer (female)"
"174.2","Breast cancer (female)"
"174.3","Breast cancer (female)"
"174.4","Breast cancer (female)"
"174.5","Breast cancer (female)"
"174.6","Breast cancer (female)"
"174.8","Breast cancer (female)"
"174.9","Breast cancer (female)"
"175.0","Breast cancer (male)"
"175.9","Breast cancer (male)"
"023.0","Brucellosis"
"023.1","Brucellosis"
"023.2","Brucellosis"
"023.3","Brucellosis"
"023.8","Brucellosis"
"023.9","Brucellosis"
"453.0","Budd-Chiari"
"426.0","Bundle branch block"
"426.10","Bundle branch block"
"426.11","Bundle branch block"
"426.12","Bundle branch block"
"426.13","Bundle branch block"
"426.2","Bundle branch block"
"426.3","Bundle branch block"
"426.4","Bundle branch block"
"426.50","Bundle branch block"
"426.51","Bundle branch block"
"426.52","Bundle branch block"
"426.53","Bundle branch block"
"426.54","Bundle branch block"
"426.6","Bundle branch block"
"743.20","Buphthalmos"
"743.21","Buphthalmos"
"743.22","Buphthalmos"
"200.21","Burkitt's lymphoma"
"200.22","Burkitt's lymphoma"
"200.23","Burkitt's lymphoma"
"200.24","Burkitt's lymphoma"
"200.25","Burkitt's lymphoma"
"200.26","Burkitt's lymphoma"
"200.27","Burkitt's lymphoma"
"200.28","Burkitt's lymphoma"
"230.0","Carcinoma in situ"
"230.1","Carcinoma in situ"
"230.2","Carcinoma in situ"
"230.3","Carcinoma in situ"
"230.4","Carcinoma in situ"
"230.5","Carcinoma in situ"
"230.6","Carcinoma in situ"
"230.7","Carcinoma in situ"
"230.8","Carcinoma in situ"
"230.9","Carcinoma in situ"
"231.0","Carcinoma in situ"
"231.1","Carcinoma in situ"
"231.2","Carcinoma in situ"
"231.8","Carcinoma in situ"
"231.9","Carcinoma in situ"
"232.0","Carcinoma in situ"
"232.1","Carcinoma in situ"
"232.2","Carcinoma in situ"
"232.3","Carcinoma in situ"
"232.4","Carcinoma in situ"
"232.5","Carcinoma in situ"
"232.6","Carcinoma in situ"
"232.7","Carcinoma in situ"
"232.8","Carcinoma in situ"
"232.9","Carcinoma in situ"
"233.0","Carcinoma in situ"
"233.1","Carcinoma in situ"
"233.2","Carcinoma in situ"
"233.3","Carcinoma in situ"
"233.4","Carcinoma in situ"
"233.5","Carcinoma in situ"
"233.6","Carcinoma in situ"
"233.7","Carcinoma in situ"
"233.9","Carcinoma in situ"
"234.0","Carcinoma in situ"
"234.8","Carcinoma in situ"
"234.9","Carcinoma in situ"
"235.0","Carcinoma in situ"
"235.1","Carcinoma in situ"
"235.2","Carcinoma in situ"
"235.3","Carcinoma in situ"
"235.4","Carcinoma in situ"
"235.5","Carcinoma in situ"
"235.6","Carcinoma in situ"
"235.7","Carcinoma in situ"
"235.8","Carcinoma in situ"
"235.9","Carcinoma in situ"
"236.0","Carcinoma in situ"
"236.1","Carcinoma in situ"
"236.2","Carcinoma in situ"
"236.3","Carcinoma in situ"
"236.4","Carcinoma in situ"
"236.5","Carcinoma in situ"
"236.6","Carcinoma in situ"
"236.7","Carcinoma in situ"
"236.90","Carcinoma in situ"
"236.91","Carcinoma in situ"
"236.99","Carcinoma in situ"
"237.0","Carcinoma in situ"
"237.1","Carcinoma in situ"
"237.2","Carcinoma in situ"
"237.3","Carcinoma in situ"
"237.4","Carcinoma in situ"
"237.5","Carcinoma in situ"
"237.6","Carcinoma in situ"
# "237.70","Carcinoma in situ"
# "237.71","Carcinoma in situ"
# "237.72","Carcinoma in situ"
"237.9","Carcinoma in situ"
"238.0","Carcinoma in situ"
"238.1","Carcinoma in situ"
"238.2","Carcinoma in situ"
"238.3","Carcinoma in situ"
"238.4","Carcinoma in situ"
"238.5","Carcinoma in situ"
"238.6","Carcinoma in situ"
"238.7","Carcinoma in situ"
"238.8","Carcinoma in situ"
"238.9","Carcinoma in situ"
"239.0","Carcinoma in situ"
"239.1","Carcinoma in situ"
"239.2","Carcinoma in situ"
"239.3","Carcinoma in situ"
"239.4","Carcinoma in situ"
"239.5","Carcinoma in situ"
"239.6","Carcinoma in situ"
"239.7","Carcinoma in situ"
"239.8","Carcinoma in situ"
"239.9","Carcinoma in situ"
"271","Carbohydrate transport and metabolism"
"271.8","Carbohydrate transport and metabolism"
"271.0","Carbohydrate transport and metabolism"
"271.3","Carbohydrate transport and metabolism"
"271.1","Carbohydrate transport and metabolism"
"271.9","Carbohydrate transport and metabolism"
"425.4","Cardiomyopathy (primary)"
"579.0","Celiac sprue"
"343.0","Cerebral palsy"
"343.1","Cerebral palsy"
"343.2","Cerebral palsy"
"343.3","Cerebral palsy"
"343.4","Cerebral palsy"
"343.8","Cerebral palsy"
"343.9","Cerebral palsy"
"756.2","Cervical rib"
"356.1","Charcot-Marie-Tooth"
"574.00","Cholelithiasis"
"574.01","Cholelithiasis"
"574.10","Cholelithiasis"
"574.11","Cholelithiasis"
"574.20","Cholelithiasis"
"574.21","Cholelithiasis"
"574.30","Cholelithiasis"
"574.31","Cholelithiasis"
"574.40","Cholelithiasis"
"574.41","Cholelithiasis"
"574.50","Cholelithiasis"
"574.51","Cholelithiasis"
"574.60","Cholelithiasis"
"574.61","Cholelithiasis"
"574.70","Cholelithiasis"
"574.71","Cholelithiasis"
"574.80","Cholelithiasis"
"574.81","Cholelithiasis"
"574.90","Cholelithiasis"
"574.91","Cholelithiasis"
"001.0","Cholera"
"001.1","Cholera"
"001.9","Cholera"
"756.4","Chondrodystrophy"
"756.13","Congenital absence of vertebra"
"756.15","Congenital spinal fusion"
"277.0","Cystic fibrosis"
"277.00","Cystic fibrosis"
"277.01","Cystic fibrosis"
"277.02","Cystic fibrosis"
"277.03","Cystic fibrosis"
"277.09","Cystic fibrosis"
"356.0","Dejerine-Sottas disease"
"296.20","Depression"
"296.21","Depression"
"296.22","Depression"
"296.23","Depression"
"296.24","Depression"
"296.25","Depression"
"296.26","Depression"
"296.30","Depression"
"296.31","Depression"
"296.32","Depression"
"296.33","Depression"
"296.34","Depression"
"296.35","Depression"
"296.36","Depression"
"710.3","Dermatomyositis-polymyositis"
"710.4","Dermatomyositis-polymyositis"
"250.01","Diabetes mellitus type 1"
"250.03","Diabetes mellitus type 1"
"250.11","Diabetes mellitus type 1"
"250.13","Diabetes mellitus type 1"
"250.21","Diabetes mellitus type 1"
"250.23","Diabetes mellitus type 1"
"250.31","Diabetes mellitus type 1"
"250.33","Diabetes mellitus type 1"
"250.41","Diabetes mellitus type 1"
"250.43","Diabetes mellitus type 1"
"250.51","Diabetes mellitus type 1"
"250.53","Diabetes mellitus type 1"
"250.61","Diabetes mellitus type 1"
"250.63","Diabetes mellitus type 1"
"250.71","Diabetes mellitus type 1"
"250.73","Diabetes mellitus type 1"
"250.81","Diabetes mellitus type 1"
"250.83","Diabetes mellitus type 1"
"250.91","Diabetes mellitus type 1"
"250.93","Diabetes mellitus type 1"
"250.00","Diabetes mellitus type 2"
"250.02","Diabetes mellitus type 2"
"250.10","Diabetes mellitus type 2"
"250.12","Diabetes mellitus type 2"
"250.20","Diabetes mellitus type 2"
"250.22","Diabetes mellitus type 2"
"250.30","Diabetes mellitus type 2"
"250.32","Diabetes mellitus type 2"
"250.40","Diabetes mellitus type 2"
"250.42","Diabetes mellitus type 2"
"250.50","Diabetes mellitus type 2"
"250.52","Diabetes mellitus type 2"
"250.60","Diabetes mellitus type 2"
"250.62","Diabetes mellitus type 2"
"250.70","Diabetes mellitus type 2"
"250.72","Diabetes mellitus type 2"
"250.80","Diabetes mellitus type 2"
"250.82","Diabetes mellitus type 2"
"250.90","Diabetes mellitus type 2"
"250.92","Diabetes mellitus type 2"
"032.0","Diphtheria"
"032.1","Diphtheria"
"032.2","Diphtheria"
"032.3","Diphtheria"
"032.81","Diphtheria"
"032.82","Diphtheria"
"032.83","Diphtheria"
"032.84","Diphtheria"
"032.85","Diphtheria"
"032.89","Diphtheria"
"032.9","Diphtheria"
"008.00","E. coli intestinal"
"008.01","E. coli intestinal"
"008.02","E. coli intestinal"
"008.03","E. coli intestinal"
"008.04","E. coli intestinal"
"008.09","E. coli intestinal"
"758.2","Edward's"
"282.3","Enzyme-deficiency (hemolytic anemia)"
"345.00","Epilepsy"
"345.01","Epilepsy"
"345.10","Epilepsy"
"345.11","Epilepsy"
"345.2","Epilepsy"
"345.3","Epilepsy"
"345.40","Epilepsy"
"345.41","Epilepsy"
"345.50","Epilepsy"
"345.51","Epilepsy"
"345.60","Epilepsy"
"345.61","Epilepsy"
"345.70","Epilepsy"
"345.71","Epilepsy"
"345.80","Epilepsy"
"345.81","Epilepsy"
"345.90","Epilepsy"
"345.91","Epilepsy"
"690","Erythematosquamous dermatosis"
"005.0","Food poisoning"
"005.1","Food poisoning"
"005.2","Food poisoning"
"005.3","Food poisoning"
"005.4","Food poisoning"
"005.81","Food poisoning"
"005.89","Food poisoning"
"005.9","Food poisoning"
"334.0","Friedreich's ataxia"
"759.83","Fragile X syndrome"
"446.5","Giant cell arteritis"
"038.40","Gram-negative bacteria (infection)"
"038.41","Gram-negative bacteria (infection)"
"038.42","Gram-negative bacteria (infection)"
"038.43","Gram-negative bacteria (infection)"
"038.44","Gram-negative bacteria (infection)"
"038.49","Gram-negative bacteria (infection)"
"041.3","Gram-negative bacteria (infection)"
"041.4","Gram-negative bacteria (infection)"
"041.5","Gram-negative bacteria (infection)"
"041.6","Gram-negative bacteria (infection)"
"041.7","Gram-negative bacteria (infection)"
"240.0","Goiter"
"240.9","Goiter"
"241.0","Goiter"
"241.1","Goiter"
"241.9","Goiter"
"242.00","Goiter"
"242.01","Goiter"
"242.10","Goiter"
"242.11","Goiter"
"242.20","Goiter"
"242.21","Goiter"
"242.30","Goiter"
"242.31","Goiter"
"446.21","Goodpasture's syndrome"
"274","Gout"
"274.1","Gout"
"274.11","Gout"
"274.19","Gout"
"274.8","Gout"
"274.81","Gout"
"274.82","Gout"
"274.89","Gout"
"042","HIV"
"041.86,"Helicobacter pilori infection"
"041.89","Helicobacter pilori infection"
"041.9","Helicobacter pilori infection"
"756.14","Hemivertebra"
"070.0","Hepatitis A"
"070.1","Hepatitis A"
"070.20","Hepatitis B"
"070.21","Hepatitis B"
"070.22","Hepatitis B"
"070.23","Hepatitis B"
"070.30","Hepatitis B"
"070.31","Hepatitis B"
"070.32","Hepatitis B"
"070.33","Hepatitis B"
"070.41","Hepatitis C"
"070.44","Hepatitis C"
"070.51","Hepatitis C"
"070.54","Hepatitis C"
"070.70","Hepatitis C"
"070.71","Hepatitis C"
"070.42","Hepatitis D"
"070.52","Hepatitis D"
"070.43","Hepatitis E"
"070.53","Hepatitis E"
"334.1","Hereditary spastic paraplegia"
"201.9","Hodgkin's disease"
"276.0","Hyperosmolality"
"276.1","Hypoosmolality"
"446.20","Hypersensitivity angiitis"
"446.29","Hypersensitivity angiitis"
"425.1","Hypertrophic obstructive cardiomyopathy"
"251.1","Hypoglycemia"
"251.0","Hypoglycemia"
"751.1","Ichthyosis congenita"
"446.1","Kawasaki's disease"
"701.1","Keratoderma"
"756.16","Klippel-Feil syndrome"
"030.0","Leprosy"
"030.1","Leprosy"
"030.2","Leprosy"
"030.3","Leprosy"
"030.8","Leprosy"
"030.9","Leprosy"
"446.3","Lethal midline granuloma"
"330.0","Leukodystrophy"
"330.1","Leukodystrophy"
"330.2","Leukodystrophy"
"330.3","Leukodystrophy"
"330.8","Leukodystrophy"
"330.9","Leukodystrophy"
"272","Lipid metabolism disorders"
"272.0","Lipid metabolism disorders"
"272.1","Lipid metabolism disorders"
"272.2","Lipid metabolism disorders"
"272.3","Lipid metabolism disorders"
"272.4","Lipid metabolism disorders"
"272.5","Lipid metabolism disorders"
"272.6","Lipid metabolism disorders"
"272.7","Lipid metabolism disorders"
# "272.8","Lipid metabolism disorders"
"272.8","Lipid metabolism disorders"
"426.81","Lown-Ganong-Levine syndrome"
"756.11","Lumbosacral spondylolysis"
"200.10","Lymphosarcoma"
"200.11","Lymphosarcoma"
"200.12","Lymphosarcoma"
"200.13","Lymphosarcoma"
"200.14","Lymphosarcoma"
"200.15","Lymphosarcoma"
"200.16","Lymphosarcoma"
"200.17","Lymphosarcoma"
"200.18","Lymphosarcoma"
"200.20","Lymphosarcoma"
"036.0","Meningococcus"
"036.1","Meningococcus"
"036.2","Meningococcus"
"036.3","Meningococcus"
"036.40","Meningococcus"
"036.41","Meningococcus"
"036.42","Meningococcus"
"036.43","Meningococcus"
"036.81","Meningococcus"
"036.82","Meningococcus"
"036.89","Meningococcus"
"036.9","Meningococcus"
"346.00","Migraine"
"346.01","Migraine"
"346.10","Migraine"
"346.11","Migraine"
"346.20","Migraine"
"346.21","Migraine"
"346.80","Migraine"
"346.81","Migraine"
"346.90","Migraine"
"346.91","Migraine"
"275.0","Mineral metabolism disorders (Fe)"
"275.1","Mineral metabolism disorders (Cu)"
"275.2","Mineral metabolism disorders (Mg)"
"275.3","Mineral metabolism disorders (Ca)"
"275.4","Mineral metabolism disorders (Ca)"
"275.41","Mineral metabolism disorders (Ca)"
"275.42","Mineral metabolism disorders (Ca)"
"275.49","Mineral metabolism disorders (Ca)"
"277.87","Mitochondrial disorders"
"437.5","Moyamoya"
"756.56","Multiple epiphyseal dysplasia"
"340","Multiple sclerosis"
"072.0","Mumps"
"072.1","Mumps"
"072.2","Mumps"
"072.3","Mumps"
"072.71","Mumps"
"072.72","Mumps"
"072.79","Mumps"
"072.8","Mumps"
"072.9","Mumps"
"359.1","Muscular distrophy"
"041.81","Mycoplasma"
"359.2","Myotonic disorders"
"341.0","Neuromyelitis optica"
"237.70","Neurofibromatosis"
"237.71","Neurofibromatosis"
"237.72","Neurofibromatosis"
"237.7","Neurofibromatosis"
"073.0","Ornithosis"
"073.7","Ornithosis"
"073.8","Ornithosis"
"073.9","Ornithosis"
"756.51","Osteogenesis imperfecta"
"756.52","Osteopetrosis"
"332","Parkinson's disease"
"332.0","Parkinson's disease"
"332.1","Parkinson's disease"
"758.1","Patau's syndrome"
"033.0","Pertussis"
"033.1","Pertussis"
"033.8","Pertussis"
"033.9","Pertussis"
# "299.00","Pervasive developmental disorders"
# "299.01","Pervasive developmental disorders"
"299.10","Pervasive developmental disorders"
"299.11","Pervasive developmental disorders"
"299.80","Pervasive developmental disorders"
"299.81","Pervasive developmental disorders"
"299.90","Pervasive developmental disorders"
"299.91","Pervasive developmental disorders"
"270.1","Phenylketonuria"
"331.11","Pick's disease"
"331.19","Pick's disease"
"020.0","Plague"
"020.1","Plague"
"020.2","Plague"
"020.3","Plague"
"020.4","Plague"
"020.5","Plague"
"020.8","Plague"
"020.9","Plague"
"203.1","Plasma cell leukemia"
"038.2","Pneumonia"
"041.2","Pneumonia"
"045.00","Poliomyelitis"
"045.01","Poliomyelitis"
"045.02","Poliomyelitis"
"045.03","Poliomyelitis"
"045.10","Poliomyelitis"
"045.11","Poliomyelitis"
"045.12","Poliomyelitis"
"045.13","Poliomyelitis"
"045.20","Poliomyelitis"
"045.21","Poliomyelitis"
"045.22","Poliomyelitis"
"045.23","Poliomyelitis"
"045.90","Poliomyelitis"
"045.91","Poliomyelitis"
"045.92","Poliomyelitis"
"045.93","Poliomyelitis"
"4460","Polyarteritis nodosa"
"756.54","Polyostotic fibrous dysplasia of bone"
"759.81","Prader-Willi's syndrome"
"334.2","Primary cerebellar degeneration"
"046.0","Prion-related disorders"
"046.1","Prion-related disorders"
"259.8","Progeria"
"696.1","Psoriasis"
"696","Psoriasis"
"099.3","Reiter's syndrome"
"711.10","Reiter's syndrome"
"711.11","Reiter's syndrome"
"711.12","Reiter's syndrome"
"711.13","Reiter's syndrome"
"711.14","Reiter's syndrome"
"711.15","Reiter's syndrome"
"711.16","Reiter's syndrome"
"711.17","Reiter's syndrome"
"711.18","Reiter's syndrome"
"711.19","Reiter's syndrome"
"271.4","Renal glycosuria"
"200.00","Reticulosarcoma"
"200.01","Reticulosarcoma"
"200.02","Reticulosarcoma"
"200.03","Reticulosarcoma"
"200.04","Reticulosarcoma"
"200.05","Reticulosarcoma"
"200.06","Reticulosarcoma"
"200.07","Reticulosarcoma"
"200.08","Reticulosarcoma"
"714.0","Rheumatoid arthritis"
"714","Rheumatoid arthritis"
"714.2","Rheumatoid arthritis"
"714.1","Rheumatoid arthritis"
"714.30","Rheumatoid arthritis"
"714.32","Rheumatoid arthritis"
"714.33","Rheumatoid arthritis"
